tconst,title,type,year,minutes,rating,votes,principals,genre
tt0099348,Dances with Wolves,movie,1990,181,8.0,239114,10,Adventure
tt0099355,Danger Zone III: Steel Horse War,movie,1990,91,3.6,41,10,Action
tt0099357,Dangerous Passion,tvMovie,1990,94,4.9,144,10,Action
tt0099358,Dangerous Pursuit,tvMovie,1990,95,5.9,98,10,Crime
tt0099360,Dark Avenger,tvMovie,1990,96,4.7,76,10,Action
tt0099363,Dark Shadows,tvSeries,1991,45,7.5,1796,10,Drama
tt0099364,The Dark Side of the Moon,movie,1990,87,5.0,2147,10,Action
tt0099365,Darkman,movie,1990,96,6.4,58418,10,Action
tt0099368,Daughter of Darkness,tvMovie,1990,93,5.2,724,10,Other
tt0099369,Desperate Hours,tvMovie,1990,91,6.1,192,10,Drama
tt0099371,Days of Thunder,movie,1990,107,6.1,78950,10,Action
tt0099372,Days of Waiting: The Life and Art of Estelle Ishigo,short,1991,28,7.4,63,5,Other
tt0099374,Dead Men Don't Die,movie,1990,94,4.1,251,10,Comedy
tt0099375,Dead Reckoning,tvMovie,1990,100,6.1,92,10,Other
tt0099379,Deadly Dancer,movie,1990,99,5.5,31,10,Drama
tt0099381,Deadly Manor,movie,1990,86,4.7,596,10,Other
tt0099385,Dusted,movie,1990,89,5.7,17186,10,Action
tt0099387,The Death of the Incredible Hulk,tvMovie,1990,95,5.8,2160,10,Action
tt0099388,Deathstalker: Match of Titans,movie,1991,91,3.7,750,10,Action
tt0099390,Deceptions,tvMovie,1990,95,4.6,230,10,Drama
tt0099391,Decoration Day,tvMovie,1990,100,7.2,376,10,Drama
tt0099394,Deep Sleep,movie,1990,87,5.6,61,10,Other
tt0099395,Temptation,movie,1990,95,4.7,1252,9,Other
tt0099396,In Defense of a Married Man,tvMovie,1990,95,5.6,148,10,Crime
tt0099397,Defenseless,movie,1991,104,5.7,680,10,Other
tt0099399,Delta Force 2,movie,1990,111,4.9,6750,10,Action
tt0099401,Demon Wind,movie,1990,96,5.0,2155,10,Other
tt0099407,Desire,movie,1990,94,6.1,88,9,Drama
tt0099409,Desperate Hours,movie,1990,105,5.4,6949,10,Action
tt0099415,The German Chainsaw Massacre,movie,1990,63,5.2,700,9,Comedy
tt0099422,Dick Tracy,movie,1990,105,6.1,57454,10,Action
tt0099423,58 Minutes,movie,1990,124,7.2,336941,10,Action
tt0099426,Bullet in the Head,movie,1990,136,7.6,9828,10,Action
tt0099428,Diggin' Up Business,movie,1990,85,4.6,24,10,Comedy
tt0099429,Heart,movie,1990,172,6.7,4894,10,Comedy
tt0099435,Original Dirty Pair: Flight 005 Conspiracy,video,1990,59,7.1,49,10,Action
tt0099437,The Immigrants,movie,1990,135,7.0,138,10,Comedy
tt0099440,The Disturbance,movie,1990,93,5.3,115,10,Crime
tt0099441,Disturbed,movie,1990,96,5.2,569,10,Other
tt0099445,Club Extinction,movie,1990,116,4.9,415,10,Crime
tt0099450,The Boyfriend School,movie,1990,103,5.9,2499,10,Comedy
tt0099451,Don't Try This at Home!,tvMovie,1990,47,7.3,115,10,Comedy
tt0099453,Donor,tvMovie,1990,96,5.7,154,10,Other
tt0099459,Down the Drain,movie,1990,105,3.9,166,10,Comedy
tt0099460,Downtown,movie,1990,96,5.8,1753,10,Action
tt0099461,Dragonfight,movie,1990,83,3.3,121,10,Other
tt0099462,Dream Machine,movie,1991,88,5.3,732,10,Action
tt0099463,Dream Trap,movie,1990,90,6.2,255,9,Comedy
tt0099464,The Dreamer of Oz,tvMovie,1990,100,7.3,488,10,Other
tt0099472,DuckTales the Movie: Treasure of the Lost Lamp,movie,1990,74,6.9,24901,9,Adventure
tt0099474,Dune Warriors,movie,1991,78,4.0,351,10,Action
tt0099480,Eating,movie,1990,110,6.0,261,10,Comedy
tt0099484,The Ages of Lulu,movie,1990,95,5.6,3451,10,Drama
tt0099487,Edward Scissorhands,movie,1990,105,7.9,445772,10,Drama
tt0099493,El Diablo,tvMovie,1990,115,6.3,742,10,Comedy
tt0099498,Empire of the Dark,movie,1990,93,4.8,133,8,Action
tt0099502,Enemy,movie,1990,84,4.7,110,10,Action
tt0099506,Enid Is Sleeping,movie,1990,105,5.6,416,10,Comedy
tt0099512,Ernest Goes to Jail,movie,1990,81,5.4,8860,10,Comedy
tt0099517,Escape,movie,1990,88,4.9,78,10,Adventure
tt0099520,Everybody Wins,movie,1990,97,5.1,1056,10,Drama
tt0099522,The Evil Cameraman,short,1990,12,5.1,190,6,Drama
tt0099523,Evil Spirits,movie,1990,95,4.2,218,10,Other
tt0099524,Evil Toons,movie,1992,90,3.9,2404,9,Animation
tt0099526,Exile,tvEpisode,1990,92,6.7,231,10,Adventure
tt0099527,Exiled in America,movie,1992,84,4.8,36,9,Drama
tt0099528,The Exorcist 3,movie,1990,110,6.4,25859,10,Drama
tt0099530,Bersaglio mobile,tvEpisode,1991,88,5.8,207,10,Comedy
tt0099531,Extreme Close-Up,tvMovie,1990,93,6.7,111,10,Drama
tt0099534,The Face of Fear,tvMovie,1990,120,5.7,207,10,Other
tt0099535,Face to Face,tvMovie,1990,93,6.5,69,10,Adventure
tt0099536,Faith,movie,1990,101,5.4,56,10,Action
tt0099538,Fall from Grace,tvMovie,1990,100,5.7,180,10,Drama
tt0099541,False Identity,movie,1990,93,5.4,117,10,Crime
tt0099542,Regular Joe,tvMovie,1990,100,6.4,122,10,Comedy
tt0099543,Family of Spies,tvMiniSeries,1990,175,6.5,243,10,Drama
tt0099545,Fantozzi Strikse Back,movie,1990,105,5.8,1341,10,Comedy
tt0099546,Far Out Man,movie,1990,81,5.1,1011,10,Comedy
tt0099549,Fatal Encounter,movie,1990,83,6.2,38,10,Other
tt0099550,Strangers,tvMovie,1990,89,5.4,75,10,Action
tt0099553,Fatal Skies,video,1990,88,4.1,30,10,Action
tt0099554,Deadfall,movie,1990,92,3.5,141,10,Action
tt0099556,Fate,movie,1990,114,2.9,50,10,Comedy
tt0099557,Fear,movie,1990,90,6.1,1014,10,Other
tt0099558,Armour of God II: Operation Condor,movie,1991,106,7.3,18678,10,Action
tt0099562,Mark of the Beast,movie,1992,90,2.9,211,10,Other
tt0099566,The Field,movie,1990,107,7.4,5541,10,Drama
tt0099572,The Final Alliance,movie,1990,94,4.3,207,10,Action
tt0099574,Fine Things,tvMovie,1990,150,6.3,357,10,Drama
tt0099575,Fire Birds,movie,1990,85,4.8,5876,10,Action
tt0099577,Firehead,movie,1991,88,2.6,351,9,Action
tt0099578,The First Power,movie,1990,98,5.7,3625,10,Crime
tt0099580,Pilot,tvEpisode,1990,94,6.9,1302,10,Action
tt0099581,Flashback,movie,1990,108,6.3,4981,10,Action
tt0099582,Flatliners,movie,1990,115,6.6,79778,10,Drama
tt0099584,Of Flesh and Blood,movie,1990,90,6.4,11,10,Other
tt0099587,Flight of the Intruder,movie,1991,115,5.8,6383,10,Action
tt0099592,Follow Your Heart,tvMovie,1990,95,6.7,35,10,Drama
tt0099594,Fools of Fortune,movie,1990,109,5.6,202,10,Drama
tt0099595,The Forbidden Dance,movie,1990,97,3.9,1500,10,Drama
tt0099596,Forbidden Nights,tvMovie,1990,96,7.0,75,10,Drama
tt0099597,Force of Circumstance,movie,1990,89,6.6,18,9,Other
tt0099598,Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,movie,1990,60,5.5,17,10,Documentary
tt0099602,Forgotten Prisoners: The Amnesty Files,tvMovie,1990,92,5.7,49,10,Drama
tt0099606,The Fourth War,movie,1990,91,5.6,1371,10,Drama
tt0099610,Framed,tvMovie,1990,90,5.2,384,10,Comedy
tt0099611,Frankenhooker,movie,1990,85,6.2,8861,10,Comedy
tt0099612,Roger Corman's Frankenstein Unbound,movie,1990,85,5.5,3536,10,Drama
tt0099613,Harry and Harriet,movie,1990,90,3.3,175,10,Comedy
tt0099615,The Freshman,movie,1990,102,6.4,18659,10,Comedy
tt0099621,Flight from Paradise,movie,1990,112,5.7,49,10,Action
tt0099623,Funny About Love,movie,1990,101,5.0,1270,10,Comedy
tt0099625,Future Zone,movie,1990,82,3.7,454,10,Action
tt0099634,The Garden,movie,1990,92,6.5,811,10,Drama
tt0099636,Gate 2: The Trespassers,movie,1990,93,4.8,1968,10,Comedy
tt0099637,A Cat in the Brain,movie,1990,87,5.7,3010,10,Comedy
tt0099642,Genuine Risk,movie,1990,90,5.2,139,10,Crime
tt0099648,Getting Lucky,movie,1990,85,4.1,373,10,Comedy
tt0099649,Buffalo Jump,tvMovie,1990,97,7.0,204,10,Drama
tt0099652,Wounded,movie,1990,163,7.6,3980,10,Action
tt0099653,Ghost,movie,1990,127,7.1,196600,10,Drama
tt0099654,Ghost Dad,movie,1990,83,4.4,7415,10,Comedy
tt0099657,Ghoul School,video,1990,90,3.1,304,10,Comedy
tt0099659,The Girl I Want,movie,1990,92,6.8,72,10,Comedy
tt0099660,The Girl Who Came Between Them,tvMovie,1990,100,5.9,48,10,Drama
tt0099661,The Girl with the Crazy Brother,tvEpisode,1990,44,5.6,22,10,Adventure
tt0099662,A Girl of the Limberlost,tvMovie,1990,105,6.4,167,10,Drama
tt0099663,A Girl to Kill For,movie,1990,88,5.0,129,10,Crime
tt0099668,Glaze of Cathexis,short,1990,3,5.7,626,1,Short
tt0099669,My Father's Glory,movie,1990,105,7.6,6001,10,Adventure
tt0099674,Mario Puzo's The Godfather: Part III,movie,1990,162,7.6,357661,10,Crime
tt0099675,Going Under,movie,1991,80,3.4,664,10,Comedy
tt0099677,The Golden Boat,movie,1990,83,6.8,91,10,Adventure
tt0099680,The cops are the robbers,tvMovie,1990,95,5.8,92,10,Crime
tt0099681,Good Girl Bad Girl,movie,1990,84,5.5,26,7,Comedy
tt0099684,Goodnight Sweet Wife: A Murder in Boston,tvMovie,1990,88,6.0,158,10,Crime
tt0099685,GoodFellas,movie,1990,146,8.7,1013932,10,Other
tt0099686,Gorgasm,movie,1990,82,4.3,99,10,Other
tt0099691,Graffiti Bridge,movie,1990,90,4.5,1779,10,Drama
tt0099692,Grand Slam,tvMovie,1990,86,6.4,100,10,Adventure
tt0099697,Graveyard Shift,movie,1990,89,5.0,9920,10,Other
tt0099699,Green Card,movie,1990,107,6.2,22445,9,Comedy
tt0099700,Gremlins 2,movie,1990,106,6.4,93046,10,Comedy
tt0099701,Endless Descent,movie,1990,83,4.7,1770,10,Action
tt0099703,The Grifters,movie,1990,110,6.9,25220,10,Crime
tt0099704,Grim Prairie Tales: Hit the Trail... to Terror,movie,1990,86,5.4,907,10,Other
tt0099706,Grinning Evil Death,short,1990,7,7.3,51,3,Animation
tt0099710,The Guardian,movie,1990,92,5.4,5021,10,Drama
tt0099711,Guess Who's Coming for Christmas?,tvMovie,1990,95,5.0,90,10,Comedy
tt0099715,De gulle minnaar,movie,1990,100,3.9,437,9,Comedy
tt0099718,The Gumshoe Kid,movie,1990,98,5.4,48,10,Action
tt0099720,Guns,movie,1990,96,4.3,967,10,Action
tt0099721,Gunsmoke: The Last Apache,tvMovie,1990,94,7.3,306,10,Other
tt0099726,Hamlet,movie,1990,135,6.7,21241,10,Drama
tt0099727,Hamlet,tvEpisode,1990,165,7.5,211,10,Drama
tt0099731,The Handmaid's Tale,movie,1990,109,6.0,8728,10,Drama
tt0099733,Snow White: The Adventure Continues,movie,1990,75,5.6,2142,10,Animation
tt0099734,Happy Birthday Bugs!: 50 Looney Years,tvMovie,1990,48,7.3,110,10,Animation
tt0099739,Seven Year Storm,movie,1990,96,5.8,27354,10,Action
tt0099740,Hardware,movie,1990,94,6.0,13048,10,Other
tt0099741,Harley,movie,1991,84,4.6,82,10,Drama
tt0099742,Haunting Fear,video,1990,88,3.7,327,10,Drama
tt0099743,The Haunting of Morella,movie,1990,82,4.3,691,10,Other
tt0099747,Havana,movie,1990,144,6.1,7176,10,Drama
tt0099750,Heart Condition,movie,1990,100,5.6,3244,10,Comedy
tt0099751,Heat Wave,tvMovie,1990,100,6.8,166,10,Drama
tt0099753,Heaven and Earth,movie,1990,125,7.0,923,10,Action
tt0099757,Unit 731: Laboratory of the Devil,movie,1992,96,4.0,489,10,Drama
tt0099762,Henry & June,movie,1990,136,6.3,12313,10,Other
tt0099768,Hidden Agenda,movie,1990,108,6.9,3592,10,Drama
tt0099772,Hiroshima: Out of the Ashes,tvMovie,1990,100,6.0,320,10,Drama
tt0099775,Hitler's Daughter,tvMovie,1990,84,4.5,92,10,Other
tt0099776,Europa Europa,movie,1990,112,7.6,15033,10,Drama
tt0099778,Wedding Guests,short,1990,41,7.5,13,8,Short
tt0099781,The Hollow Boy,tvEpisode,1991,55,7.5,13,10,Comedy
tt0099783,Hollywood Hot Tubs 2: Educating Crystal,movie,1990,100,3.8,127,10,Comedy
tt0099785,Home Alone,movie,1990,103,7.6,483147,10,Comedy
tt0099796,Horseplayer,movie,1990,89,6.1,128,9,Drama
tt0099797,The Hot Spot,movie,1990,130,6.4,10478,10,Crime
tt0099800,House Party,movie,1990,100,6.4,13053,10,Comedy
tt0099804,Bad Times in Beverly Hills,tvMovie,1990,87,5.4,132,10,Comedy
tt0099810,The Hunt for Red October,movie,1990,135,7.6,179781,10,Action
tt0099811,Deadly Encounters: Part 1,tvEpisode,1990,60,6.8,24,10,Action
tt0099812,Jackie Chan Is the Prisoner,movie,1990,125,5.9,3197,10,Action
tt0099816,Shipwrecked,movie,1990,92,6.7,2529,10,Adventure
tt0099817,Dark Angel,movie,1990,91,6.2,10376,10,Action
tt0099818,I Hired a Contract Killer,movie,1990,79,7.2,5775,8,Comedy
tt0099819,I Love You to Death,movie,1990,97,6.4,13400,10,Comedy
tt0099822,I'm Dangerous Tonight,tvMovie,1990,100,4.7,564,10,Other
tt0099824,Alex,movie,1991,118,6.2,99,10,Drama
tt0099826,If the Shoe Fits,tvMovie,1990,86,5.4,967,10,Comedy
tt0099829,The Image,tvMovie,1990,89,5.2,224,10,Drama
tt0099831,The Imported Bridegroom,movie,1990,90,6.9,16,10,Comedy
tt0099832,Impulse,movie,1990,109,5.6,1167,10,Crime
tt0099837,In the Best Interest of the Child,tvMovie,1990,100,6.6,78,10,Drama
tt0099839,In the Line of Duty: A Cop for the Killing,tvMovie,1990,96,5.7,126,10,Action
tt0099841,In the Spirit,movie,1990,94,5.4,285,10,Comedy
tt0099842,Incident at Lincoln Bluff,tvMovie,1990,100,7.0,475,10,Drama
tt0099844,Industrial Symphony No. 1: The Dream of the Brokenhearted,tvMovie,1990,50,7.0,1633,10,Drama
tt0099849,Instant Karma,movie,1990,101,4.4,105,10,Drama
tt0099850,Internal Affairs,movie,1990,115,6.5,17572,10,Crime
tt0099851,Into the Woods,tvEpisode,1991,151,8.6,2985,10,Comedy
tt0099853,Strangest Dreams: Invasion of the Space Preachers,video,1990,100,4.2,152,10,Comedy
tt0099856,The Invisible Maniac,movie,1990,86,3.9,1118,10,Comedy
tt0099857,Iron & Silk,movie,1990,92,6.9,422,10,Comedy
tt0099864,It,tvMiniSeries,1990,192,6.8,113681,10,Drama
tt0099868,Ivory Hunters,tvMovie,1990,94,5.1,129,10,Adventure
tt0099871,Jacob's Ladder,movie,1990,113,7.5,98413,10,Drama
tt0099873,Jail Babes,video,1990,78,6.8,22,8,Action
tt0099878,Jetsons: The Movie,movie,1990,82,5.6,4739,10,Animation
tt0099879,Jezebel's Kiss,movie,1990,96,4.3,179,10,Drama
tt0099880,Haunted Jail House,movie,1990,84,5.9,72,10,Comedy
tt0099892,Joe Versus the Volcano,movie,1990,102,5.8,34446,10,Comedy
tt0099893,Johnny Ryan,tvMovie,1990,96,5.8,50,10,Crime
tt0099898,Joshua's Heart,tvMovie,1990,96,6.3,219,10,Drama
tt0099899,Journey Into Life: The World of the Unborn,short,1990,25,6.2,20,4,Documentary
tt0099902,Ju Dou,movie,1990,95,7.6,7577,10,Drama
tt0099904,Judgment,tvMovie,1990,90,6.4,283,10,Drama
tt0099907,Jury Duty; The Comedy,tvMovie,1990,94,4.9,163,10,Comedy
tt0099908,Just Like in the Movies,movie,1990,92,7.3,13,9,Comedy
tt0099915,Kaleidoscope,tvMovie,1990,96,5.8,370,10,Drama
tt0099922,The Kid with Iron Hands,movie,1990,90,3.8,84,10,Action
tt0099925,Keiko Mask,video,1991,54,6.6,85,9,Action
tt0099927,Song of the Exile,movie,1990,100,7.3,395,10,Drama
tt0099928,The Keys,tvMovie,1992,94,5.8,24,10,Drama
tt0099930,The Kid Who Loved Christmas,tvMovie,1990,118,6.4,251,10,Drama
tt0099932,Kill Crazy,video,1990,94,4.8,106,8,Action
tt0099933,A Killer Among Us,tvMovie,1990,100,6.1,66,10,Drama
tt0099935,Killer Tomatoes Strike Back!,movie,1991,87,3.7,1404,10,Comedy
tt0099936,A Killing in a Small Town,tvMovie,1990,100,6.7,561,10,Drama
tt0099938,Kindergarten Cop,movie,1990,111,6.2,136008,10,Action
tt0099939,King of New York,movie,1990,103,7.0,32099,10,Crime
tt0099948,Kojak: None So Blind,tvMovie,1990,91,7.4,129,10,Drama
tt0099950,Vigour,movie,1990,100,6.9,50,9,Drama
tt0099951,The Krays,movie,1990,115,6.6,7628,10,Other
tt0099954,Crocodiles in Amsterdam,movie,1990,88,6.9,15,10,Comedy
tt0099965,The Elegant Criminal,movie,1990,125,6.3,250,10,Other
tt0099966,Dance of the Polar Bears,movie,1990,89,6.5,292,10,Drama
tt0099968,Laker Girls,tvMovie,1990,93,4.2,156,10,Drama
tt0099969,Lambada,movie,1990,104,3.4,979,10,Drama
tt0099980,The Last Best Year,tvMovie,1990,96,6.5,104,10,Drama
tt0099981,The Last Buffalo,short,1990,27,7.3,34,7,Short
tt0099982,Last Call,movie,1991,90,4.1,257,10,Drama
tt0099983,Last Flight Out,tvMovie,1990,95,6.0,90,10,Drama
tt0099987,The Last Samurai,movie,1990,90,4.8,219,10,Action
tt0099991,The Last of the Finest,movie,1990,106,5.8,1182,10,Action
tt0099994,TCM 3,movie,1990,85,5.1,14148,10,Other
tt0099995,Swan Lake: The Zone,movie,1990,96,6.7,143,8,Drama
tt0099996,Legacy,movie,1993,53,7.3,449,10,Drama
tt0099998,The Legend of Grizzly Adams,movie,1990,76,5.1,43,10,Adventure
tt0100004,Leona Helmsley: The Queen of Mean,tvMovie,1990,94,6.6,205,10,Drama
tt0100007,Lethal Angels 2,movie,1990,87,5.8,28,10,Action
tt0100008,Lethal Charm,tvMovie,1991,95,5.6,102,10,Drama
tt0100009,Lethal Games,movie,1991,83,4.3,76,10,Action
tt0100012,The Last U-Boat,tvMovie,1993,99,6.0,267,10,Drama
tt0100024,Life Is Sweet,movie,1990,103,7.5,9078,10,Comedy
tt0100028,Linnea Quigley's Horror Workout,video,1990,60,5.6,283,9,Comedy
tt0100029,A.W.O.L.: Absent Without Leave,movie,1990,108,6.2,32794,10,Action
tt0100036,Little Vegas,movie,1990,91,5.4,93,10,Comedy
tt0100038,Living Doll,movie,1990,92,5.5,253,10,Other
tt0100039,Living to Die,movie,1990,84,4.6,114,10,Crime
tt0100044,Record of the Lodoss War,tvSeries,1990,25,7.7,2337,10,Action
tt0100046,The Long Walk Home,movie,1990,97,7.3,3248,10,Drama
tt0100050,Look Who's Talking Too,movie,1990,81,4.7,44356,10,Comedy
tt0100052,The Lookalike,tvMovie,1990,100,5.5,136,10,Other
tt0100053,Loose Cannons,movie,1990,94,4.9,4427,10,Action
tt0100054,Lord of the Flies,movie,1990,90,6.4,27746,10,Adventure
tt0100057,The Lost Capone,tvMovie,1990,100,5.9,225,10,Action
tt0100059,The Love Boat: A Valentine Voyage,tvMovie,1990,120,6.2,60,10,Comedy
tt0100063,The Love She Sought,tvMovie,1990,100,7.3,823,10,Drama
tt0100064,Love and Lies,tvMovie,1990,97,6.5,69,10,Crime
tt0100065,Love at Large,movie,1990,97,5.7,1143,10,Comedy
tt0100067,Love or Money,movie,1990,90,4.4,75,10,Comedy
tt0100084,One Man War,movie,1990,92,5.3,36,8,Action
tt0100086,Made in Milan,short,1990,20,6.1,257,7,Documentary
tt0100087,Madhouse,movie,1990,90,5.5,2879,10,Comedy
tt0100088,Madonna,movie,1990,90,4.8,62,10,Drama
tt0100089,Madonna: Blond Ambition World Tour Live,tvSpecial,1990,112,8.9,779,10,Documentary
tt0100090,The Magic Balloon,short,1990,42,7.7,11,10,Adventure
tt0100099,Devil Hunter Yohko 4-Ever,tvMiniSeries,1990,28,6.5,256,10,Action
tt0100100,A Man Called Sarge,movie,1990,88,4.9,292,10,Comedy
tt0100101,A Man Called... Rainbo,movie,1990,99,4.9,183,10,Comedy
tt0100107,Maniac Cop 2,movie,1990,90,5.9,6182,10,Action
tt0100108,Cthulhu Mansion,movie,1992,95,3.2,571,10,Other
tt0100112,The Hairdresser's Husband,movie,1990,82,7.2,9018,10,Comedy
tt0100114,Marked for Death,movie,1990,93,6.0,19723,10,Action
tt0100119,Masters of Menace,movie,1990,97,5.4,515,10,Comedy
tt0100122,A Matter of Degrees,movie,1990,88,5.1,76,10,Comedy
tt0100123,Matters of the Heart,tvMovie,1990,120,6.8,157,10,Drama
tt0100128,May Wine,tvMovie,1990,85,4.3,150,10,Comedy
tt0100129,Meet the Applegates,movie,1990,90,5.5,2180,10,Comedy
tt0100130,Megaville,movie,1990,95,3.9,220,10,Other
tt0100132,Memories of Murder,tvMovie,1990,104,5.6,93,9,Action
tt0100133,Memphis Belle,movie,1990,107,6.9,26724,10,Action
tt0100134,Men Don't Leave,movie,1990,115,6.6,2351,10,Comedy
tt0100135,Clear Intent,movie,1990,98,6.0,22693,9,Action
tt0100138,Menu for Murder,tvMovie,1990,96,5.8,121,10,Comedy
tt0100139,The Ravaging,video,1990,85,5.1,1362,10,Other
tt0100140,Mermaids,movie,1990,110,6.7,28583,10,Comedy
tt0100142,Metropolitan,movie,1990,98,7.4,9663,10,Comedy
tt0100143,Miami Blues,movie,1990,97,6.4,7714,10,Comedy
tt0100146,Midnight Cabaret,movie,1990,94,4.5,66,10,Other
tt0100147,Midnight Fear,movie,1991,89,4.6,126,10,Other
tt0100148,Midnight Ride,movie,1990,93,5.2,777,10,Action
tt0100149,Miller & Mueller,tvSeries,1991,45,5.8,33,10,Action
tt0100150,Miller's Crossing,movie,1990,115,7.7,125392,10,Crime
tt0100151,Mindwalk,movie,1990,112,7.6,2891,10,Drama
tt0100152,Mindwarp,movie,1991,91,5.3,2171,10,Other
tt0100154,Miracle Landing,tvMovie,1990,85,6.3,518,10,Drama
tt0100156,Mirror Mirror,movie,1990,104,5.7,1459,10,Other
tt0100157,Misery,movie,1990,107,7.8,183757,10,Drama
tt0100161,Mr. Frost,movie,1990,104,6.1,2428,10,Drama
tt0100168,Variations on the Mo' Better Blues,movie,1990,129,6.6,11167,8,Drama
tt0100169,Mob Boss,video,1990,93,5.1,261,10,Comedy
tt0100171,Modern Love,movie,1990,105,5.3,204,8,Comedy
tt0100172,Mom,movie,1991,95,5.2,614,10,Comedy
tt0100173,A Mom for Christmas,tvMovie,1990,96,6.7,1010,10,Comedy
tt0100175,Money,movie,1991,105,4.9,163,10,Drama
tt0100176,Sonic Youth: Scooter + Jinx (Moneylove),video,1990,1,5.2,61,8,Short
tt0100180,Montana,tvMovie,1990,100,5.3,121,10,Other
tt0100186,Second Childhood,tvMovie,1990,48,7.6,9,10,Drama
tt0100191,The Most Beautiful Breasts in the World,short,1990,15,6.2,111,9,Comedy
tt0100192,Shelley Duvall's Mother Goose Rock n' Rhyme,tvMovie,1990,96,7.7,743,10,Adventure
tt0100196,Burton and Speke,movie,1990,136,7.2,3399,10,Adventure
tt0100200,Mr. & Mrs. Bridge,movie,1990,126,6.6,2801,10,Drama
tt0100201,Mr. Destiny,movie,1990,110,6.4,11527,10,Comedy
tt0100202,Murder C.O.D.,tvMovie,1990,100,5.5,125,10,Crime
tt0100204,Murder Times Seven,tvMovie,1990,94,5.9,75,10,Other
tt0100206,Murder 1 Murder 2,movie,1990,85,5.0,76,8,Crime
tt0100207,Murder in Black and White,tvMovie,1990,100,5.9,87,10,Crime
tt0100209,Murder in Mississippi,tvMovie,1990,96,7.0,420,10,Crime
tt0100210,Murder in Paradise,tvMovie,1990,100,4.9,75,10,Action
tt0100212,My Blue Heaven,movie,1990,97,6.3,18657,10,Comedy
tt0100224,Narrow Margin,movie,1990,97,6.6,7953,10,Action
tt0100229,Nasty Boys Part 2: Lone Justice,tvMovie,1990,96,6.1,18,10,Crime
tt0100230,The Natural History of Parking Lots,movie,1990,89,7.3,65,9,Drama
tt0100232,Navy Seals,movie,1990,113,5.6,15710,10,Action
tt0100234,Close-Up,movie,1990,98,8.3,15816,10,Other
tt0100239,Never Leave Nevada,movie,1990,88,7.1,11,8,Comedy
tt0100240,The NeverEnding Story II: The Next Chapter,movie,1990,90,5.2,24298,10,Adventure
tt0100247,Night Angel,movie,1990,90,4.5,499,10,Other
tt0100248,The Night Brings Charlie,video,1990,75,4.9,352,10,Other
tt0100251,Night Eyes,movie,1990,90,4.3,573,10,Drama
tt0100253,Night Visions,tvMovie,1990,95,4.8,347,10,Crime
tt0100256,Night of the Cyclone,movie,1990,85,4.6,89,10,Action
tt0100257,Night of the Fox,tvMovie,1990,200,6.3,305,10,Adventure
tt0100258,George A. Romero's Night of the Living Dead,movie,1990,92,6.9,38747,10,Other
tt0100259,Night of the Wilding,video,1990,85,4.5,78,10,Crime
tt0100260,Nightbreed,movie,1990,102,6.6,19738,10,Action
tt0100262,Nightmare on the 13th Floor,tvMovie,1990,90,6.0,641,10,Other
tt0100263,Nikita,movie,1990,117,7.3,67116,9,Action
tt0100280,Nuns on the Run,movie,1990,89,6.0,7590,10,Comedy
tt0100281,The Nutcracker Prince,movie,1990,75,6.9,2188,10,Adventure
tt0100284,Oddball Hall,movie,1990,84,3.9,68,10,Comedy
tt0100287,Old Explorers,movie,1990,100,5.9,33,10,Drama
tt0100289,Ol' Witch,movie,1991,75,6.9,58,10,Family
tt0100291,Omega Cop,movie,1990,87,2.6,420,10,Action
tt0100299,The Operation,tvMovie,1990,100,5.9,138,10,Crime
tt0100301,Opportunity Knocks,movie,1990,103,6.1,2852,10,Comedy
